url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement,brand_recrawled,_filter_decision,_filter_reason
https://www.topcv.vn/brand/etek/tuyen-dung/ky-su-lap-trinh-plc-robot-j1937913.html,,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA ETEK,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Thưởng tháng 13', 'Chuyên môn Kỹ sư robot', 'Điện / Điện tử / Điện lạnh', 'Cơ khí / Tự động hóa']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/ky-su-cpe-wifi-xpon-linux-python-j2054711.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nam', 'Nghỉ thứ 7', 'Chuyên môn Kỹ sư truyền thông không dây/vô tuyến (RF)']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/thuc-tap-sinh-thiet-ke-truyen-thong-j1600969.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",,,True,review,empty_title
https://www.topcv.vn/brand/sapovn/tuyen-dung/sale-phan-mem-xuat-hoa-don-dien-tu-cho-cac-nha-ban-hang-ha-noi-da-nang-dong-thap-duoc-dao-tao-thu-nhap-len-den-30-trieu-j2054469.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/techcombank/tuyen-dung/senior-it-risk-j1998720.html,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn Quản trị và vận hành bảo mật', 'Tài chính', 'Ngân hàng', 'Bảo hiểm']",,,True,review,empty_title
https://www.topcv.vn/brand/techcombank/tuyen-dung/credit-risk-analytics-and-modelling-expert-j1999111.html,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,,,,,,,,[],[],"['Trên 5 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn Data Scientist', 'Ngân hàng', 'Tài chính', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/business-analyst-senior-j2022830.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/flyer/tuyen-dung/nhan-vien-kinh-doanh-b2c-j1621383.html,,CÔNG TY CỔ PHẦN CÔNG NGHỆ FLYER,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 22 - 27', 'Tiếng Anh TOEIC 650', 'Tiếng Anh TOEIC 600', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Chuyên môn Kinh doanh phần mềm', 'IT - Phần mềm', 'Giáo dục / Đào tạo', 'B2C', 'B2B', 'Direct Sales', 'Online Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/barett/tuyen-dung/chuyen-vien-thiet-ke-do-hoa-graphic-designer-j2051628.html,,CÔNG TY CỔ PHẦN THỰC PHẨM VÀ ĐỒ UỐNG BARETT,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Thiết kế / Kiến trúc', 'Thực phẩm / Đồ uống']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/system-presales-j1832798.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn System Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/process-quality-assurance-j1992775.html,,FPT Software,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Process Quality Assurance (PQA)', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/ahv/tuyen-dung/nhan-vien-tester-mobile-app-android-di-lam-ngay-j1947367.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ AHV HOLDING,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 23 - 35', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Chuyên môn Software Tester (Automation & Manual)', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Thương mại điện tử']",,,True,review,empty_title
https://www.topcv.vn/brand/softdreams/tuyen-dung/nhan-vien-kinh-doanh-phan-mem-thu-nhap-15-30tr-thang-khong-yeu-cau-kinh-nghiem-j2075642.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Trung học phổ thông (Cấp 3) trở lên', 'Có hỗ trợ Data', 'Bảo hiểm xã hội', 'Du lịch hàng năm', 'Kinh doanh phần mềm', 'IT - Phần mềm', 'Nhân sự', 'B2B', 'Direct Sales', 'Telesales']",,,True,review,empty_title
https://www.topcv.vn/brand/smartosc/tuyen-dung/devops-engineer-azure-j2075873.html,,CÔNG TY CỔ PHẦN SMARTOSC,,,,,,,,[],[],"['Trên 5 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Chuyên môn DevOps Engineer', 'IT - Phần mềm', 'Điện toán đám mây (Cloud)']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-embedded-developer-j1926862.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Embedded Engineer/Lập trình nhúng', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/softdreams/tuyen-dung/fresher-net-6-thang-1-nam-kn-thu-nhap-9-15tr-thang-j1938995.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Nam', 'Bảo hiểm xã hội', 'Du lịch hàng năm', 'Thưởng tháng 13', 'Fullstack Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/vpbank/tuyen-dung/cvcc-delivery-management-ta189-j2070234.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/flyer/tuyen-dung/business-development-executive-data-cung-cap-san-giai-phap-cong-nghe-giao-duc-j1713847.html,,CÔNG TY CỔ PHẦN CÔNG NGHỆ FLYER,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 21 - 27', 'Tiếng Anh IELTS 6.0', 'Tiếng Anh TOEIC 750', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Chuyên môn Kinh doanh phần mềm', 'IT - Phần mềm', 'Giáo dục / Đào tạo', 'B2B', 'Online Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/ui-ux-intern-j1919705.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn UI/UX Design']",,,True,review,empty_title
https://www.topcv.vn/brand/flyer/tuyen-dung/team-leader-sales-b2b-san-pham-phan-mem-giao-duc-open-onboard-sau-tet-j1989477.html,,CÔNG TY CỔ PHẦN CÔNG NGHỆ FLYER,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 24 - 28', 'Tiếng Anh TOEIC 750', 'Tiếng Anh IELTS 6.0', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Chuyên môn Kinh doanh phần mềm', 'IT - Phần mềm', 'Giáo dục / Đào tạo', 'B2B', 'Online Sales', 'Direct Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/smartosc/tuyen-dung/senior-agentic-ai-expert-j2069727.html,,CÔNG TY CỔ PHẦN SMARTOSC,,,,,,,,[],[],"['Trên 5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn AI Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/flyer/tuyen-dung/nhan-vien-kinh-doanh-sales-b2c-j1430118.html,,CÔNG TY CỔ PHẦN CÔNG NGHỆ FLYER,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Chuyên môn Kinh doanh phần mềm', 'Giáo dục / Đào tạo', 'IT - Phần mềm', 'B2C', 'B2B', 'Telesales', 'Online Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/fptedu1/tuyen-dung/devops-engineer-j1369467.html,,TỔ CHỨC GIÁO DỤC FPT Pro Company,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Bảo hiểm sức khỏe', 'DevOps Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/softdreams/tuyen-dung/nhan-vien-thiet-ke-do-hoa-graphic-design-j2093959.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 22 - 30', 'Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/devops-engineer-j2093233.html,,FPT IS,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn DevOps Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-kiem-thu-phan-mem-tester-intern-j2079032.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Manual Tester']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-thiet-ke-j2092510.html,,FPT IS,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Mỹ thuật / Nghệ thuật / Điện ảnh']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/software-tester-j2028716.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Manual Tester', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/galaxydebt/tuyen-dung/data-analyst-teamleader-collection-analytics-thu-nhap-50-trieu-tai-ho-chi-minh-j1968188.html,,GALAXY DEBT TRADING COMPANY LIMITED,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 25 - 40', 'Chuyên môn Data Analyst', 'Tài chính', 'Ngân hàng']",,,True,review,empty_title
https://www.topcv.vn/brand/coolmate/tuyen-dung/fullstack-developer-nodejs-yeu-cau-kinh-nghiem-tu-4-nam-tro-len-coolmate-j2067863.html,,CÔNG TY TNHH FASTECH ASIA,,,,,,,,[],[],"['4 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 24 - 35', 'Nam', 'Nghỉ thứ 7', 'Chuyên môn Backend Developer', 'IT - Phần mềm', 'Thương mại điện tử', 'IT - Phần cứng và máy tính']",,,True,review,empty_title
https://www.topcv.vn/brand/ahv/tuyen-dung/mobile-developer-kotlin-junior-level-android-product-luong-upto-25-000-000d-ha-noi-di-lam-luon-j1781998.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ AHV HOLDING,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 25 - 45', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Chuyên môn Mobile Developer', 'IT - Phần mềm', 'Công nghệ kỹ thuật', 'IT - Phần cứng và máy tính']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-lap-trinh-angular-j2091971.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Chuyên môn Frontend Developer']",,,True,review,empty_title
https://www.topcv.vn/brand/sapovn/tuyen-dung/tester-product-j2035687.html,,Công ty cổ phần Công nghệ Sapo,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nữ', 'Nghỉ thứ 7', 'Chuyên môn Software Tester (Automation & Manual)', 'IT - Phần mềm', 'IT - Phần cứng và máy tính']",,,True,review,empty_title
https://www.topcv.vn/brand/sapovn/tuyen-dung/business-analyst-j2035701.html,,Công ty cổ phần Công nghệ Sapo,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm', 'IT - Phần cứng và máy tính']",,,True,review,empty_title
https://www.topcv.vn/brand/goldenlotusjewelry/tuyen-dung/chuyen-vien-thiet-ke-do-hoa-2d-j2091483.html,,CÔNG TY TNHH MTV SEN VÀNG VIỆT NAM,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 24 - 35', 'Chuyên môn Thiết kế đồ họa (Graphic Design)']",,,True,review,empty_title
https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/junior-senior-backeend-engineer-java-go-khoi-cong-nghe-thong-tin-holt-03-j2066832.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/softdreams/tuyen-dung/lap-trinh-vien-php-offer-9-12tr-6-thang-1-nam-kinh-nghiem-j2065234.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Fullstack Developer', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'An ninh mạng']",,,True,review,empty_title
https://www.topcv.vn/brand/softdreams/tuyen-dung/fresher-frontend-developer-angular-8-13m-thang-6-thang-1-nam-kn-j1971713.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Frontend Developer', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'An ninh mạng']",,,True,review,empty_title
https://www.topcv.vn/brand/beeogisticscorporation/tuyen-dung/lap-trinh-vien-j2087342.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-phat-trien-kinh-doanh-san-pham-cntt-j2089157.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Kinh doanh phần mềm', 'IT - Phần mềm', 'B2C']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/lap-trinh-vien-frontend-j2033591.html,,FPT IS,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Frontend Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/ahv/tuyen-dung/ua-marketing-marketing-android-app-co-kinh-nghiem-j1750989.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ AHV HOLDING,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 25 - 50', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Chuyên môn Marketing Manager', 'Marketing / Quảng cáo', 'IT - Phần mềm', 'Game']",,,True,review,empty_title
https://www.topcv.vn/brand/cennext/tuyen-dung/wordpress-developer-senior-level-20h-05h-remote-j1867723.html,,CENNEXT,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tiếng Anh Giao tiếp cơ bản', 'Tiếng Anh Giao tiếp thành thạo', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Thưởng tháng 13', 'Chuyên môn Frontend Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/coolmate/tuyen-dung/graphic-design-internship-j2087164.html,,CÔNG TY TNHH FASTECH ASIA,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 20 - 25', 'Chuyên môn Thiết kế đồ họa (Graphic Design)', 'May mặc / Thời trang', 'In ấn / Xuất bản', 'Mỹ thuật / Nghệ thuật / Điện ảnh']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-phan-tich-nghiep-vu-business-analyst-intern-j2086313.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/smartosc/tuyen-dung/chuyen-vien-it-risk-compliance-j2059726.html,,CÔNG TY CỔ PHẦN SMARTOSC,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Tuổi 25 - 35', 'Nghỉ thứ 7', 'Chuyên môn Quản trị và vận hành bảo mật']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/system-engineer-server-and-storage-j2085270.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn System Engineer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/product-executive-ai-camera-platform-j2085436.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/business-analyst-du-an-dich-vu-cong-chinh-phu-j2083528.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Business Analyst (Phân tích nghiệp vụ)']",,,True,review,empty_title
https://www.topcv.vn/brand/softdreams/tuyen-dung/middle-tester-tu-4-nam-kinh-nghiem-luong-thoa-thuan-theo-nang-luc-j2057342.html,,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,,,,,,,,[],[],"['4 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Software Tester (Automation & Manual)', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'An ninh mạng']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/on-job-training-erp-technical-consultant-j2082765.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/manual-tester-intern-thuc-tap-sinh-kiem-thu-phan-mem-j2081005.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Software Tester (Automation & Manual)', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/on-job-training-ai-j2082310.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Giao tiếp thành thạo', 'Nghỉ thứ 7', 'Chuyên môn AI Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-c-c-developer-j1247718.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Software Engineer', 'IT - Phần mềm', 'Cơ khí / Tự động hóa', 'Công nghệ kỹ thuật']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/lap-trinh-vien-c-c-talent-j2014262.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Tuổi 22 - 26', 'Tiếng Anh TOEIC 600', 'Nghỉ thứ 7', 'Chuyên môn Software Engineer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/thuc-tap-sinh-data-engineer-j1572667.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Giao tiếp thành thạo', 'Nghỉ thứ 7', 'Chuyên môn Data Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/techcombank/tuyen-dung/quan-ly-du-an-j2079694.html,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,,,,,,,,[],[],"['Trên 5 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn IT Project Manager']",,,True,review,empty_title
https://www.topcv.vn/brand/srtmiennam/tuyen-dung/graphic-designer-nganh-bat-dong-san-j2004789.html,,CÔNG TY TNHH THƯƠNG MẠI VÀ ĐẦU TƯ SRT MIỀN NAM,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Trung cấp trở lên', 'Thiết kế đồ họa (Graphic Design)']",,,True,review,empty_title
https://www.topcv.vn/brand/sapovn/tuyen-dung/devops-engineer-j1941035.html,,Công ty cổ phần Công nghệ Sapo,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn DevOps Engineer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Điện toán đám mây (Cloud)']",,,True,review,empty_title
https://www.topcv.vn/brand/cennext/tuyen-dung/english-content-writer-wordpress-j1895563.html,,CENNEXT,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Trung cấp trở lên', 'Tiếng Anh Giao tiếp thành thạo', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Thưởng tháng 13', 'Chuyên môn Content Marketing', 'Báo chí', 'Marketing / Quảng cáo', 'Mỹ thuật / Nghệ thuật / Điện ảnh']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/it-network-engineer-j2077720.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/nhan-vien-it-helpdesk-j2078874.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nam', 'Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Viễn thông']",,,True,review,empty_title
