record_id,annotator_a,annotator_b,skill_name_a,skill_name_b,label_a,label_b,category_a,category_b,error_type,source_text_a,source_text_b
21,llm,human_a,Hyper-V,Hyper-V,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"Ảo hóa (Virtualization: VMware vSphere, Hyper-V)",
21,llm,human_a,HPE,HPE,required_skill,required_skill,Tool & Platform,Domain Knowledge,category_disagreement,"sản phẩm/giải pháp của các hãng: HPE (Servers, Storage)",
21,llm,human_a,Dell,Dell,required_skill,required_skill,Tool & Platform,Domain Knowledge,category_disagreement,"Dell (Servers, Storage)",
22,llm,human_a,,AI tools,,required_skill,,AI / ML / Data,llm_omission,,
22,llm,human_a,,coding,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
22,llm,human_a,,debugging,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
22,llm,human_a,,productivity optimization,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
22,llm,human_a,,Proactive,,required_skill,,Soft Skill,llm_omission,,
22,llm,human_a,agile workflows,agile,preferred_skill,required_skill,Engineering Concepts & Methodologies,Engineering Concepts & Methodologies,label_disagreement,Familiarity with agile workflows,
24,llm,human_a,quản lý dự án,,required_skill,,Soft Skill,,llm_hallucination,Từng quản lý các dự án triển khai phần mềm B2B,
24,llm,human_a,B2B,,required_skill,,Domain Knowledge,,llm_hallucination,Từng quản lý các dự án triển khai phần mềm B2B,
24,llm,human_a,tổ chức công việc,,required_skill,,Soft Skill,,llm_hallucination,Thành thạo kỹ năng ... tổ chức công việc,
24,llm,human_a,phối hợp đa phòng ban,,required_skill,,Soft Skill,,llm_hallucination,Khả năng ... phối hợp đa phòng ban tốt,
24,llm,human_a,,phần mềm B2B,,required_skill,,Domain Knowledge,llm_omission,,
24,llm,human_a,quản lý phát triển sản phẩm,quản lý phát triển sản phẩm,required_skill,required_skill,Soft Skill,Engineering Concepts & Methodologies,category_disagreement,tối thiểu 2 năm tham gia quản lý phát triển sản phẩm,
25,llm,human_a,quy trình kiểm thử phần mềm,,required_skill,,Testing & QA,,llm_hallucination,Có kiến thức sâu rộng về quy trình kiểm thử phần mềm,
25,llm,human_a,kiểm thử API,,preferred_skill,,Testing & QA,,llm_hallucination,Ưu tiên nhân sự có kinh nghiệm kiểm thử App/Web/API.,
26,llm,human_a,Triển khai giải pháp,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Kinh nghiệm từ 3 năm trở lên ở vị trí Triển khai giải pháp,
26,llm,human_a,BA,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Kinh nghiệm từ 3 năm trở lên ở vị trí Triển khai giải pháp hoặc BA,
26,llm,human_a,hệ thống quản trị doanh nghiệp,,preferred_skill,,Domain Knowledge,,llm_hallucination,triển khai phần mềm ERP/MES hoặc các hệ thống quản trị doanh nghiệp khác,
26,llm,human_a,,sản xuất,,required_skill,,Domain Knowledge,llm_omission,,
26,llm,human_a,,kế toán,,required_skill,,Domain Knowledge,llm_omission,,
26,llm,human_a,,nhân sự,,required_skill,,Domain Knowledge,llm_omission,,
26,llm,human_a,,logistics,,required_skill,,Domain Knowledge,llm_omission,,
27,llm,human_a,Cybersecurity,,required_skill,,Domain Knowledge,,llm_hallucination,Experience -5+ years in Cybersecurity / Information Security,
27,llm,human_a,Information Security,,required_skill,,Domain Knowledge,,llm_hallucination,Experience -5+ years in Cybersecurity / Information Security,
27,llm,human_a,SOC,,required_skill,,Domain Knowledge,,llm_hallucination,-1-2+ years leading SOC or Security Operations teams,
27,llm,human_a,Security Operations,,required_skill,,Domain Knowledge,,llm_hallucination,-1-2+ years leading SOC or Security Operations teams,
27,llm,human_a,MDM,,required_skill,,Tool & Platform,,llm_hallucination,"Microsoft Intune (MDM/MAM, compliance policies)",
27,llm,human_a,MAM,,required_skill,,Tool & Platform,,llm_hallucination,"Microsoft Intune (MDM/MAM, compliance policies)",
27,llm,human_a,compliance policies,,required_skill,,Domain Knowledge,,llm_hallucination,"Microsoft Intune (MDM/MAM, compliance policies)",
27,llm,human_a,SIEM,,required_skill,,Domain Knowledge,,llm_hallucination,SIEM: Microsoft Sentinel and/or Splunk,
27,llm,human_a,Vulnerability management,,required_skill,,Domain Knowledge,,llm_hallucination,Vulnerability management & scanning tools,
27,llm,human_a,scanning tools,,required_skill,,Tool & Platform,,llm_hallucination,Vulnerability management & scanning tools,
27,llm,human_a,Cloud security,,required_skill,,Infrastructure & DevOps,,llm_hallucination,Cloud security (Azure-first),
27,llm,human_a,identity threats,,required_skill,,Domain Knowledge,,llm_hallucination,Endpoint & identity threats,
27,llm,human_a,Compliance,,required_skill,,Domain Knowledge,,llm_hallucination,Compliance & Governance,
27,llm,human_a,Governance,,required_skill,,Domain Knowledge,,llm_hallucination,Compliance & Governance,
27,llm,human_a,SC-200,,preferred_skill,,Other,,llm_hallucination,"Microsoft Security certifications (SC-200, SC-300, SC-100)",
27,llm,human_a,SC-300,,preferred_skill,,Other,,llm_hallucination,"Microsoft Security certifications (SC-200, SC-300, SC-100)",
27,llm,human_a,SC-100,,preferred_skill,,Other,,llm_hallucination,"Microsoft Security certifications (SC-200, SC-300, SC-100)",
27,llm,human_a,Cloud security certifications,,preferred_skill,,Other,,llm_hallucination,Cloud security certifications (Azure preferred),
27,llm,human_a,,leadership,,required_skill,,Soft Skill,llm_omission,,
27,llm,human_a,,decision-making,,required_skill,,Soft Skill,llm_omission,,
27,llm,human_a,Microsoft security ecosystem,Microsoft security ecosystem,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,experience with Microsoft or any Cloud / On Premises security ecosystem,
27,llm,human_a,Cloud security ecosystem,Cloud security ecosystem,required_skill,required_skill,Domain Knowledge,Infrastructure & DevOps,category_disagreement,experience with Microsoft or any Cloud / On Premises security ecosystem,
27,llm,human_a,On Premises security,On Premises security ecosystem,required_skill,required_skill,Domain Knowledge,Infrastructure & DevOps,category_disagreement,Cloud / On Premises security ecosystem,
27,llm,human_a,Grafana,Grafana,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"Monitoring & observability: Grafana, Prometheus",
27,llm,human_a,Prometheus,Prometheus,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"Monitoring & observability: Grafana, Prometheus",
27,llm,human_a,Secure SDLC,Secure SDLC,required_skill,required_skill,Engineering Concepts & Methodologies,Domain Knowledge,category_disagreement,Secure SDLC tooling: SonarQube,
27,llm,human_a,Endpoint threats,Endpoint & identity threats,required_skill,required_skill,Domain Knowledge,Infrastructure & DevOps,category_disagreement,Endpoint & identity threats,
27,llm,human_a,ISO 27001,ISO 27001,required_skill,required_skill,Other,Engineering Concepts & Methodologies,category_disagreement,Strong hands-on experience with ISO 27001,
27,llm,human_a,Audit evidence,Audit evidence,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,Experience handling: -Audit evidence,
27,llm,human_a,Control implementation,Control implementation,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,-Control implementation,
27,llm,human_a,Client security assurance,security assurance,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,-Client security assurance,
28,llm,human_a,phát triển backend,,required_skill,,Domain Knowledge,,llm_hallucination,Có từ 5 năm kinh nghiệm phát triển backend,
28,llm,human_a,Technical Leader,,required_skill,,Soft Skill,,llm_hallucination,ít nhất 1–2 năm ở vai trò Technical Leader,
28,llm,human_a,lập trình Frontend,,required_skill,,Domain Knowledge,,llm_hallucination,Có kinh nghiệm lập trình Frontend,
28,llm,human_a,Javascript,,required_skill,,Programming Language,,llm_hallucination,"sử dụng HTML/CSS/Javascript, TypeScript",
28,llm,human_a,kiến trúc Microservices,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,"Kiến thức vững về: OOP, kiến trúc Microservices, Design patterns",
28,llm,human_a,Google cloud,,required_skill,,Infrastructure & DevOps,,llm_hallucination,"Cloud (AWS, Google cloud…)",
28,llm,human_a,đào tạo kỹ thuật,,required_skill,,Soft Skill,,llm_hallucination,đào tạo kỹ thuật tốt,
28,llm,human_a,,Microservices,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
28,llm,human_a,Node.JS,Node.JS,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,Thành thạo 1 trong các ngôn ngữ lập trình Backend: PHP/Python/Node.JS,
28,llm,human_a,thiết kế và triển khai hệ thống lớn,triển khai hệ thống lớn,required_skill,required_skill,Engineering Concepts & Methodologies,Infrastructure & DevOps,category_disagreement,Có kinh nghiệm thiết kế và triển khai hệ thống lớn,
29,llm,human_a,phát triển hệ thống,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Có ít nhất 5 năm kinh nghiệm trong lĩnh vực phát triển phần mềm/hệ thống,
29,llm,human_a,xây dựng hệ thống phần mềm với số lượng người dùng lớn,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,có kinh nghiệm xây dựng hệ thống phần mềm với số lượng người dùng lớn,
29,llm,human_a,quy trình phát triển bài bản,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,quy trình phát triển bài bản,
29,llm,human_a,hệ thống đa nền tảng,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,IoT hoặc hệ thống đa nền tảng,
29,llm,human_a,backend,,preferred_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Ưu tiên có kinh nghiệm sâu trong lĩnh vực backend,
29,llm,human_a,tư duy tổng quan,,required_skill,,Soft Skill,,llm_hallucination,Có tư duy tổng quan,
29,llm,human_a,định nghĩa giải pháp,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,khả năng định nghĩa giải pháp,
29,llm,human_a,,nền tảng backend,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
29,llm,human_a,ứng dụng di động,ứng dụng di động,required_skill,required_skill,Other,Domain Knowledge,category_disagreement,Hiểu biết và có kinh nghiệm về ứng dụng di động,
29,llm,human_a,phần mềm nhúng,phần mềm nhúng,required_skill,required_skill,Embedded & Firmware,Domain Knowledge,category_disagreement,"nền tảng backend, phần mềm nhúng, IoT",
3,llm,human_a,BrSE,,required_skill,,Domain Knowledge,,llm_hallucination,At least 1 year of experience as a BrSE in the IT industry,
3,llm,human_a,JLPT N2,,required_skill,,Other,,llm_hallucination,Japanese proficiency JLPT N2 or higher,
3,llm,human_a,,work independently,,required_skill,,Soft Skill,llm_omission,,
3,llm,human_a,,proactively handle issues,,required_skill,,Soft Skill,llm_omission,,
30,llm,human_a,mạng,,required_skill,,Infrastructure & DevOps,,llm_hallucination,Tối thiểu 7 năm trong lĩnh vực mạng/an ninh mạng,
30,llm,human_a,an ninh mạng,,required_skill,,Infrastructure & DevOps,,llm_hallucination,Tối thiểu 7 năm trong lĩnh vực mạng/an ninh mạng,
30,llm,human_a,Mạng cloud,,required_skill,,Infrastructure & DevOps,,llm_hallucination,"Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute)",
30,llm,human_a,mentoring,,required_skill,,Soft Skill,,llm_hallucination,huấn luyện (mentoring),
30,llm,human_a,,huấn luyện (mentoring),,required_skill,,Soft Skill,llm_omission,,
30,llm,human_a,F5,F5,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,Load Balancer (F5/Nginx),
31,llm,human_a,IT support,,required_skill,,IT Support & Hardware,,llm_hallucination,Có kinh nghiệm IT support,
31,llm,human_a,camera,,required_skill,,IT Support & Hardware,,llm_hallucination,"mạng nội bộ, camera",
31,llm,human_a,vận hành thiết bị chuỗi,vận hành thiết bị chuỗi,required_skill,required_skill,IT Support & Hardware,Domain Knowledge,category_disagreement,vận hành thiết bị chuỗi,
31,llm,human_a,mạng nội bộ,mạng nội bộ,required_skill,required_skill,Infrastructure & DevOps,IT Support & Hardware,category_disagreement,"mạng nội bộ, camera",
32,llm,human_a,"giải pháp phần cứng, phần mềm",,required_skill,,Domain Knowledge,,llm_hallucination,"kinh nghiệm về giải pháp và lên danh mục phần cứng, phần mềm",
32,llm,human_a,chứng chỉ của các vendor,,preferred_skill,,Other,,llm_hallucination,Ưu tiên có chứng chỉ của các vendor.,
32,llm,human_a,đào tạo,,required_skill,,Soft Skill,,llm_hallucination,"Kỹ năng đào tạo, trình bày giải pháp",
32,llm,human_a,,Dell,,required_skill,,Domain Knowledge,llm_omission,,
32,llm,human_a,,HPE,,required_skill,,Domain Knowledge,llm_omission,,
32,llm,human_a,,Cisco,,required_skill,,Domain Knowledge,llm_omission,,
32,llm,human_a,,IBM,,required_skill,,Domain Knowledge,llm_omission,,
32,llm,human_a,tiếng Anh,tiếng Anh,preferred_skill,required_skill,Soft Skill,Soft Skill,label_disagreement,"Ưu tiên có khả năng nghiên cứu, đọc viết các tài liệu và nghe bằng tiếng Anh.",
32,llm,human_a,nghiên cứu,khả năng nghiên cứu,preferred_skill,required_skill,Soft Skill,Soft Skill,label_disagreement,"Ưu tiên có khả năng nghiên cứu, đọc viết các tài liệu",
32,llm,human_a,cloud,cloud,preferred_skill,required_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,"vận hành các lĩnh vực sau là 1 lợi thế: AI, database, cloud",
32,llm,human_a,tư vấn giải pháp CNTT,tư vấn giải pháp,preferred_skill,preferred_skill,Domain Knowledge,Soft Skill,category_disagreement,Ưu tiên có Kinh nghiệm về tư vấn giải pháp CNTT.,
32,llm,human_a,Morpheus,Morpheus,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"private cloud: Morpheus, VMware",
32,llm,human_a,VMware,VMware,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"private cloud: Morpheus, VMware",
32,llm,human_a,viết tài liệu kỹ thuật,viết tài liệu kỹ thuật,required_skill,required_skill,Engineering Concepts & Methodologies,Soft Skill,category_disagreement,Kỹ năng viết tài liệu kỹ thuật,
33,llm,human_a,điều hành đội nhóm,,required_skill,,Soft Skill,,llm_hallucination,Có kỹ năng lãnh đạo và điều hành đội nhóm,
33,llm,human_a,,gu thẩm mỹ,,required_skill,,Other,llm_omission,,
33,llm,human_a,,Digital Media,,required_skill,,Domain Knowledge,llm_omission,,
33,llm,human_a,nghiên cứu dữ liệu,nghiên cứu dữ liệu,required_skill,required_skill,Soft Skill,Data Engineering & Analytics,category_disagreement,khả năng nghiên cứu dữ liệu,
34,llm,human_a,thanh toán trực tuyến,,preferred_skill,,Domain Knowledge,,llm_hallucination,thanh toán trực tuyến là một lợi thế,
34,llm,human_a,AI,,required_skill,,Tool & Platform,,llm_hallucination,Có khả năng sử dụng AI tự tìm hiểu và học tập kiến thức,
34,llm,human_a,Amazon,Amazon,required_skill,required_skill,Tool & Platform,Domain Knowledge,category_disagreement,"thương mại điện tử: Amazon, Etsy, Shopify",
34,llm,human_a,Etsy,Etsy,required_skill,required_skill,Tool & Platform,Domain Knowledge,category_disagreement,"thương mại điện tử: Amazon, Etsy, Shopify",
34,llm,human_a,Shopify,Shopify,required_skill,required_skill,Tool & Platform,Domain Knowledge,category_disagreement,"thương mại điện tử: Amazon, Etsy, Shopify",
35,llm,human_a,Computer Vision,,required_skill,,AI/ML/Data,,llm_hallucination,nghiên cứu AI trong các lĩnh vực Thị giác máy tính (Computer Vision),
35,llm,human_a,end-to-end from data to deployment,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,experienced end-to-end from data to deployment,
35,llm,human_a,data leakage,,required_skill,,AI/ML/Data,,llm_hallucination,không rò rỉ dữ liệu (data leakage),
35,llm,human_a,imaging,,required_skill,,AI/ML/Data,,llm_hallucination,Prior Medical AI experience: imaging,
35,llm,human_a,clinical NLP,,required_skill,,AI/ML/Data,,llm_hallucination,"NLP lâm sàng, EHR/EMR... (clinical NLP, EHR/EMR...)",
35,llm,human_a,EHR,,required_skill,,Domain Knowledge,,llm_hallucination,EHR/EMR,
35,llm,human_a,EMR,,required_skill,,Domain Knowledge,,llm_hallucination,EHR/EMR,
35,llm,human_a,PDPD,,preferred_skill,,Other,,llm_hallucination,Luật Bảo vệ dữ liệu cá nhân Việt Nam - PDPD,
35,llm,human_a,,Thị giác máy tính,,required_skill,,AI / ML / Data,llm_omission,,
35,llm,human_a,,Tư duy thực nghiệm,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
35,llm,human_a,,EHR/EMR,,required_skill,,Domain Knowledge,llm_omission,,
35,llm,human_a,,CVPR,,required_skill,,Other,llm_omission,,
35,llm,human_a,AI Y tế,AI Y tế,required_skill,required_skill,Domain Knowledge,AI / ML / Data,category_disagreement,nghiên cứu AI trong các lĩnh vực... AI Y tế,
35,llm,human_a,PyTorch,PyTorch,required_skill,required_skill,AI/ML/Data,Framework / Library,category_disagreement,chuyên sâu về PyTorch/TensorFlow,
35,llm,human_a,TensorFlow,TensorFlow,required_skill,required_skill,AI/ML/Data,Framework / Library,category_disagreement,chuyên sâu về PyTorch/TensorFlow,
35,llm,human_a,MONAI,MONAI,preferred_skill,required_skill,AI/ML/Data,Tool & Platform,both_disagreement,Quen thuộc với các công cụ và tiêu chuẩn như MONAI,
35,llm,human_a,DICOM,DICOM,preferred_skill,required_skill,Domain Knowledge,Tool & Platform,both_disagreement,"Quen thuộc với các công cụ và tiêu chuẩn như MONAI, DICOM",
35,llm,human_a,HL7,HL7,preferred_skill,required_skill,Domain Knowledge,Tool & Platform,both_disagreement,HL7/FHIR,
35,llm,human_a,FHIR,FHIR,preferred_skill,required_skill,Domain Knowledge,Tool & Platform,both_disagreement,HL7/FHIR,
35,llm,human_a,HIPAA,HIPAA,preferred_skill,required_skill,Other,Domain Knowledge,both_disagreement,tiêu chuẩn bảo mật dữ liệu y tế (HIPAA / ...),
36,llm,human_a,Chứng chỉ BIM,,preferred_skill,,Other,,llm_hallucination,Ưu tiên có các Chứng chỉ BIM,
36,llm,human_a,lập trình,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,"Am hiểu lập trình, quy trình phối hợp BIM",
36,llm,human_a,Revit API,Revit API,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,Trên 3 năm làm việc BIM (Revit API),
37,llm,human_a,FEA,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Có kiến thức cơ bản về cơ học kết cấu và FEA,
37,llm,human_a,đào tạo,,preferred_skill,,Soft Skill,,llm_hallucination,Có khả năng đào tạo/hỗ trợ kỹ thuật bằng tiếng Anh,
37,llm,human_a,hỗ trợ kỹ thuật,,preferred_skill,,Soft Skill,,llm_hallucination,Có khả năng đào tạo/hỗ trợ kỹ thuật bằng tiếng Anh,
37,llm,human_a,ANSYS,,preferred_skill,,Tool & Platform,,llm_hallucination,Đã sử dụng thành thạo các phần mềm ANSYS là một lợi thế,
37,llm,human_a,,FEA Ngoại ngữ,,required_skill,,Tool & Platform,llm_omission,,
37,llm,human_a,,phần mềm ANSYS,,required_skill,,Tool & Platform,llm_omission,,
37,llm,human_a,cơ học kết cấu,cơ học kết cấu,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,Có kiến thức cơ bản về cơ học kết cấu và FEA,
38,llm,human_a,dự án thị trường Nhật Bản,,preferred_skill,,Domain Knowledge,,llm_hallucination,Ưu tiên ứng viên có kinh nghiệm làm việc cho các dự án thị trường Nhật Bản,
38,llm,human_a,Mainframe,Mainframe,preferred_skill,preferred_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,Ưu tiên ứng viên có kinh nghiệm về Mainframe,
39,llm,human_a,Azure Data Factory,,required_skill,,Data Engineering & Analytics,,llm_hallucination,"...Databricks, Azure Data Factory, Cosmos DB, and MongoDB.",
39,llm,human_a,Leadership,,required_skill,,Soft Skill,,llm_hallucination,Proven experience leading enterprise-scale data platform initiatives.,
39,llm,human_a,communication,,required_skill,,Soft Skill,,llm_hallucination,Excellent written and verbal communication in English.,
39,llm,human_a,,Azure PostgreSQL,,required_skill,,Database,llm_omission,,
39,llm,human_a,,enterprise-scale data platform,,required_skill,,Data Engineering & Analytics,llm_omission,,
39,llm,human_a,data architecture,data architecture,required_skill,required_skill,Engineering Concepts & Methodologies,Data Engineering & Analytics,category_disagreement,8+ years of experience in... data architecture,
39,llm,human_a,Azure data services,Azure Data Factory,required_skill,required_skill,Infrastructure & DevOps,Database,category_disagreement,Strong expertise in Azure data services,
39,llm,human_a,Azure PostgreSQL,Azure,required_skill,required_skill,Database,Infrastructure & DevOps,category_disagreement,"especially Azure PostgreSQL, Databricks, Azure Data Factory...",
39,llm,human_a,Databricks,Databricks,required_skill,required_skill,Data Engineering & Analytics,Database,category_disagreement,"especially Azure PostgreSQL, Databricks, Azure Data Factory...",
4,llm,human_a,mô hình hóa,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Hiểu biết về quy trình nghiệp vụ và mô hình hóa,
4,llm,human_a,UML,,required_skill,,Tool & Platform,,llm_hallucination,Kiến thức về UML và các công cụ mô hình hóa,
4,llm,human_a,công cụ mô hình hóa,,required_skill,,Tool & Platform,,llm_hallucination,Kiến thức về UML và các công cụ mô hình hóa,
4,llm,human_a,BA,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Tối thiểu 3 năm kinh nghiệm làm BA,
4,llm,human_a,phát triển phần mềm,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Kinh nghiệm làm việc trong các dự án phát triển phần mềm,
4,llm,human_a,,phỏng vấn người dùng,,required_skill,,Soft Skill,llm_omission,,
4,llm,human_a,,phân tích,,required_skill,,Soft Skill,llm_omission,,
4,llm,human_a,quy trình nghiệp vụ,quy trình nghiệp vụ,required_skill,required_skill,Engineering Concepts & Methodologies,Domain Knowledge,category_disagreement,Hiểu biết về quy trình nghiệp vụ và mô hình hóa,
40,llm,human_a,chẩn đoán phần cứng chuyên sâu,,preferred_skill,,IT Support & Hardware,,llm_hallucination,(ưu tiên ứng viên có kinh nghiệm chẩn đoán phần cứng chuyên sâu),
40,llm,human_a,IT Support,,required_skill,,IT Support & Hardware,,llm_hallucination,IT Support thiên về xử lý thiết bị và phần cứng,
40,llm,human_a,TAT/SLA,,preferred_skill,,IT Support & Hardware,,llm_hallucination,Ưu tiên ứng viên từng làm trong môi trường dịch vụ kỹ thuật có áp lực về thời gian xử lý (TAT/SLA),
